1
752.0989,251.9642,909.1646,235.8549,917.9766,321.7716,760.9109,337.8810
755.0000,247.0000,912.0000,247.0000,912.0000,326.0000,755.0000,326.0000
755.0000,246.0000,915.0000,246.0000,915.0000,325.0000,755.0000,325.0000
754.0000,247.0000,918.0000,247.0000,918.0000,325.0000,754.0000,325.0000
753.0000,324.0000,753.0000,246.0000,917.0000,246.0000,917.0000,324.0000
754.0000,246.0000,919.0000,246.0000,919.0000,328.0000,754.0000,328.0000
754.0000,247.0000,923.0000,247.0000,923.0000,328.0000,754.0000,328.0000
756.0000,246.0000,927.0000,246.0000,927.0000,329.0000,756.0000,329.0000
757.0000,244.0000,932.0000,244.0000,932.0000,330.0000,757.0000,330.0000
757.0000,242.0000,932.0000,242.0000,932.0000,331.0000,757.0000,331.0000
762.0000,242.0000,932.0000,242.0000,932.0000,331.0000,762.0000,331.0000
762.0000,242.0000,932.0000,242.0000,932.0000,332.0000,762.0000,332.0000
766.0000,240.0000,934.0000,240.0000,934.0000,333.0000,766.0000,333.0000
770.0000,240.0000,936.0000,240.0000,936.0000,335.0000,770.0000,335.0000
770.0000,237.0000,934.0000,237.0000,934.0000,336.0000,770.0000,336.0000
769.0000,237.0000,934.0000,237.0000,934.0000,334.0000,769.0000,334.0000
768.0000,235.0000,932.0000,235.0000,932.0000,331.0000,768.0000,331.0000
773.0000,233.0000,936.0000,233.0000,936.0000,332.0000,773.0000,332.0000
769.8148,239.6095,936.7122,227.8974,943.5642,325.5394,776.6669,337.2515
775.3961,243.5703,942.5371,221.4951,955.3419,318.4454,788.2009,340.5206
773.8309,237.6462,945.5231,216.1846,957.8155,314.5231,786.1232,335.9846
781.8459,230.3806,954.5851,216.7433,962.6394,318.7653,789.9003,332.4026
781.3500,224.5838,951.9404,216.7104,956.7727,321.4105,786.1823,329.2839
789.4478,320.2467,790.6243,213.1827,958.0766,215.0228,956.9001,322.0868
793.0000,214.0000,957.0000,214.0000,957.0000,321.0000,793.0000,321.0000
797.0000,211.0000,957.0000,211.0000,957.0000,318.0000,797.0000,318.0000
800.5255,313.5576,801.6202,208.4648,958.0720,210.0945,956.9772,315.1873
803.0000,213.0000,958.0000,213.0000,958.0000,316.0000,803.0000,316.0000
