1
698.0000,240.0000,731.0000,240.0000,731.0000,312.0000,698.0000,312.0000
694.9999,239.0000,728.9999,239.0000,728.9999,313.0000,694.9999,313.0000
693.0000,236.0000,727.0000,236.0000,727.0000,311.0000,693.0000,311.0000
689.0000,234.0000,723.0000,234.0000,723.0000,309.0000,689.0000,309.0000
686.0000,234.0000,719.0000,234.0000,719.0000,308.0000,686.0000,308.0000
683.9999,308.0000,683.9999,232.0000,716.9999,232.0000,716.9999,308.0000
682.0000,232.0000,715.0000,232.0000,715.0000,306.0000,682.0000,306.0000
679.0000,232.0000,712.0000,232.0000,712.0000,306.0000,679.0000,306.0000
674.9660,304.8833,677.7946,231.3383,709.8626,232.5717,707.0340,306.1167
673.2660,306.8811,676.3754,235.3642,708.2716,236.7509,705.1622,308.2679
671.8049,312.0006,680.9930,236.6577,711.5627,240.3857,702.3746,315.7286
670.9999,241.0000,700.9999,241.0000,700.9999,313.0000,670.9999,313.0000
662.0000,243.0000,696.0000,243.0000,696.0000,310.0000,662.0000,310.0000
655.0000,241.0000,691.0000,241.0000,691.0000,306.0000,655.0000,306.0000
651.0000,242.0000,686.0000,242.0000,686.0000,306.0000,651.0000,306.0000
645.0000,244.0000,682.0000,244.0000,682.0000,306.0000,645.0000,306.0000
641.0000,245.0000,678.0000,245.0000,678.0000,308.0000,641.0000,308.0000
637.0000,245.0000,673.0000,245.0000,673.0000,307.0000,637.0000,307.0000
632.0000,246.0000,667.0000,246.0000,667.0000,309.0000,632.0000,309.0000
632.0000,245.0000,666.0000,245.0000,666.0000,307.0000,632.0000,307.0000
624.9999,243.0000,661.9999,243.0000,661.9999,305.0000,624.9999,305.0000
622.9999,243.0000,656.9999,243.0000,656.9999,307.0000,622.9999,307.0000
620.0000,242.0000,655.0000,242.0000,655.0000,307.0000,620.0000,307.0000
617.0000,241.0000,653.0000,241.0000,653.0000,307.0000,617.0000,307.0000
613.0000,242.0000,650.0000,242.0000,650.0000,307.0000,613.0000,307.0000
