1
712.8047,231.9503,735.7719,231.9503,735.7719,253.8171,712.8047,253.8171
713.9627,233.1025,737.3349,233.1025,737.3349,253.3677,713.9627,253.3677
715.2374,233.0539,738.8575,233.0539,738.8575,252.2094,715.2374,252.2094
716.0563,233.4546,739.2293,233.4546,739.2293,252.0042,716.0563,252.0042
717.1395,233.6733,740.7150,233.6733,740.7150,251.2785,717.1395,251.2785
718.7172,233.5328,741.4426,233.5328,741.4426,251.2617,718.7172,251.2617
719.6426,234.4305,742.5724,234.4305,742.5724,251.4809,719.6426,251.4809
719.7642,234.6335,742.2769,234.6335,742.2769,251.3813,719.7642,251.3813
721.0074,233.9263,743.2447,233.9263,743.2447,250.4234,721.0074,250.4234
720.9249,233.7168,743.1071,233.7168,743.1071,249.8236,720.9249,249.8236
722.3627,233.9716,744.0519,233.9716,744.0519,249.8991,722.3627,249.8991
722.9573,234.3416,744.5901,234.3416,744.5901,250.0111,722.9573,250.0111
722.5849,234.3836,744.0688,234.3836,744.0688,249.8022,722.5849,249.8022
722.6194,233.8289,743.9158,233.8289,743.9158,249.0358,722.6194,249.0358
723.1609,234.9780,744.1533,234.9780,744.1533,249.7974,723.1609,249.7974
722.7249,234.2626,743.5459,234.2626,743.5459,248.8938,722.7249,248.8938
722.4941,233.6450,742.6392,233.6450,742.6392,248.3384,722.4941,248.3384
721.7789,234.5352,741.3922,234.5352,741.3922,248.9729,721.7789,248.9729
721.4073,234.4393,740.5992,234.4393,740.5992,248.7021,721.4073,248.7021
720.5069,233.8400,739.3953,233.8400,739.3953,247.9697,720.5069,247.9697
720.9371,234.7625,739.3249,234.7625,739.3249,248.9145,720.9371,248.9145
719.2986,234.3731,737.4070,234.3731,737.4070,248.2178,719.2986,248.2178
718.0086,234.1955,735.2584,234.1955,735.2584,248.1607,718.0086,248.1607
716.2322,234.8139,733.0204,234.8139,733.0204,248.3976,716.2322,248.3976
715.1991,234.4901,731.5551,234.4901,731.5551,247.9200,715.1991,247.9200
714.3389,234.6662,730.1080,234.6662,730.1080,248.0085,714.3389,248.0085
712.6935,235.5110,728.1235,235.5110,728.1235,248.5636,712.6935,248.5636
711.5374,235.7213,726.5288,235.7213,726.5288,248.6407,711.5374,248.6407
707.8707,235.3376,722.7383,235.3376,722.7383,247.9419,707.8707,247.9419
706.9464,235.4064,721.5198,235.4064,721.5198,247.7732,706.9464,247.7732
704.5751,235.7963,718.6158,235.7963,718.6158,248.0447,704.5751,248.0447
700.5390,235.6022,714.2256,235.6022,714.2256,247.6525,700.5390,247.6525
698.8593,235.4857,712.0492,235.4857,712.0492,247.4057,698.8593,247.4057
694.7080,235.9562,707.5641,235.9562,707.5641,247.7977,694.7080,247.7977
690.3604,236.6396,703.4015,236.6396,703.4015,248.1565,690.3604,248.1565
687.8869,236.7256,700.5527,236.7256,700.5527,248.1063,687.8869,248.1063
681.7495,236.2326,694.3406,236.2326,694.3406,247.3150,681.7495,247.3150
677.3301,236.2418,689.7297,236.2418,689.7297,247.0861,677.3301,247.0861
671.1778,235.3491,683.4724,235.3491,683.4724,246.0068,671.1778,246.0068
667.4976,235.7909,679.2795,235.7909,679.2795,246.3813,667.4976,246.3813
665.2557,233.6856,677.3147,233.6856,677.3147,243.6856,665.2557,243.6856
657.5021,233.5250,668.8794,233.5250,668.8794,243.7747,657.5021,243.7747
651.6249,235.0270,662.7614,235.0270,662.7614,245.0365,651.6249,245.0365
642.7550,234.5916,654.2762,234.5916,654.2762,244.5916,642.7550,244.5916
638.0504,232.6280,648.2542,232.6280,648.2542,243.4771,638.0504,243.4771
635.9812,234.6554,646.6711,234.6554,646.6711,244.6554,635.9812,244.6554
644.7380,234.9351,655.6314,234.9351,655.6314,244.9351,644.7380,244.9351
651.6560,235.2381,662.7414,235.2381,662.7414,245.2381,651.6560,245.2381
660.5016,235.2609,671.8599,235.2609,671.8599,245.2609,660.5016,245.2609
667.2795,235.4977,679.0305,235.4977,679.0305,245.4977,667.2795,245.4977
671.7375,235.0388,684.0499,235.0388,684.0499,245.0388,671.7375,245.0388
679.8390,236.8360,692.0185,236.8360,692.0185,246.8360,679.8390,246.8360
687.7993,238.1173,699.2190,238.1173,699.2190,248.1396,687.7993,248.1396
693.3889,238.6386,704.7408,238.6386,704.7408,248.6386,693.3889,248.6386
698.6732,238.7545,710.1109,238.7545,710.1109,248.7545,698.6732,248.7545
704.1096,239.1639,715.7869,239.1639,715.7869,249.1639,704.1096,249.1639
709.8214,240.8582,721.6801,240.8582,721.6801,250.8582,709.8214,250.8582
714.1544,241.4315,725.3589,241.4315,725.3589,251.6270,714.1544,251.6270
719.5435,241.2397,731.1528,241.2397,731.1528,251.2397,719.5435,251.2397
723.3765,242.8585,735.0976,242.8585,735.0976,252.8585,723.3765,252.8585
725.5040,243.2836,737.2628,243.2836,737.2628,253.2836,725.5040,253.2836
729.2753,243.4802,741.4948,243.4802,741.4948,253.4802,729.2753,253.4802
732.2461,244.5904,744.7145,244.5904,744.7145,254.5904,732.2461,254.5904
735.9895,244.0582,748.6050,244.0582,748.6050,254.0582,735.9895,254.0582
737.7539,244.8127,750.4117,244.8127,750.4117,254.8127,737.7539,254.8127
739.3816,244.9466,752.0894,244.9466,752.0894,254.9466,739.3816,254.9466
740.2242,245.6297,753.1992,245.6297,753.1992,255.6297,740.2242,255.6297
742.0004,245.5515,755.0258,245.5515,755.0258,255.5515,742.0004,255.5515
742.7838,245.3363,755.9172,245.3363,755.9172,255.3363,742.7838,255.3363
743.4641,245.0813,756.5153,245.0813,756.5153,255.0813,743.4641,255.0813
743.7897,244.3954,756.6677,244.3954,756.6677,254.5453,743.7897,254.5453
742.8292,244.6594,755.6936,244.6594,755.6936,254.6594,742.8292,254.6594
742.4655,244.4191,755.3672,244.4191,755.3672,254.4292,742.4655,254.4292
742.0203,244.0997,755.0491,244.0997,755.0491,254.0997,742.0203,254.0997
740.7603,243.7914,753.7542,243.7914,753.7542,253.9709,740.7603,253.9709
739.2072,244.7638,752.3117,244.7638,752.3117,254.9125,739.2072,254.9125
737.4527,243.4699,750.4390,243.4699,750.4390,253.4699,737.4527,253.4699
736.2580,243.3260,749.1458,243.3260,749.1458,253.3260,736.2580,253.3260
734.2487,243.2803,746.7322,243.2803,746.7322,253.2803,734.2487,253.2803
732.5193,243.9756,744.7200,243.9756,744.7200,253.9756,732.5193,253.9756
728.0680,243.3024,739.8577,243.3024,739.8577,253.4830,728.0680,253.4830
726.2398,243.3108,737.6837,243.3108,737.6837,253.4540,726.2398,253.4540
722.8503,244.4083,734.4899,244.4083,734.4899,254.4083,722.8503,254.4083
718.9245,244.6519,730.4023,244.6519,730.4023,254.6519,718.9245,254.6519
715.0463,244.1207,726.4229,244.1207,726.4229,254.1207,715.0463,254.1207
709.7250,244.7076,720.8091,244.7076,720.8091,254.7076,709.7250,254.7076
706.0834,244.8707,717.3757,244.8707,717.3757,254.8707,706.0834,254.8707
701.9995,244.3145,713.1620,244.3145,713.1620,254.3145,701.9995,254.3145
695.8129,244.4683,706.8444,244.4683,706.8444,254.4683,695.8129,254.4683
691.1692,244.3766,702.1709,244.3766,702.1709,254.3766,691.1692,254.3766
683.3375,244.2700,694.2531,244.2700,694.2531,254.2700,683.3375,254.2700
676.9211,244.5601,687.9958,244.5601,687.9958,254.5601,676.9211,254.5601
672.9685,242.0228,683.3293,242.0228,683.3293,252.6022,672.9685,252.6022
663.9659,243.0501,675.0123,243.0501,675.0123,253.0501,663.9659,253.0501
656.9191,241.8245,668.4479,241.8245,668.4479,251.8245,656.9191,251.8245
651.3758,245.5910,662.5833,245.5910,662.5833,255.5910,651.3758,255.5910
658.0869,244.5249,668.9399,244.5249,668.9399,254.5249,658.0869,254.5249
665.2654,245.9374,675.7750,245.9374,675.7750,255.9374,665.2654,255.9374
674.2059,245.5002,685.0753,245.5002,685.0753,255.5002,674.2059,255.5002
680.8763,245.7476,691.8124,245.7476,691.8124,255.7476,680.8763,255.7476
688.8339,247.2050,699.5045,247.2050,699.5045,257.2050,688.8339,257.2050
695.3392,247.4900,705.9329,247.4900,705.9329,257.4900,695.3392,257.4900
699.1271,247.8611,710.1745,247.8611,710.1745,257.8611,699.1271,257.8611
706.4214,248.4498,717.6758,248.4498,717.6758,258.4498,706.4214,258.4498
710.5935,248.5606,721.9158,248.5606,721.9158,258.5606,710.5935,258.5606
715.9247,248.7162,727.8060,248.7162,727.8060,258.7162,715.9247,258.7162
720.4866,249.2988,732.5223,249.2988,732.5223,259.2988,720.4866,259.2988
724.1019,249.6256,736.4536,249.6256,736.4536,259.6256,724.1019,259.6256
727.9498,250.0331,740.6114,250.0331,740.6114,260.0331,727.9498,260.0331
732.0707,250.8567,744.6457,250.8567,744.6457,260.8567,732.0707,260.8567
736.7828,250.4025,749.2300,250.4025,749.2300,260.5000,736.7828,260.5000
738.7189,251.5228,751.4721,251.5228,751.4721,261.5228,738.7189,261.5228
740.3007,251.0291,753.2534,251.0291,753.2534,261.0291,740.3007,261.0291
744.4647,251.1687,757.5223,251.1687,757.5223,261.1687,744.4647,261.1687
746.7983,251.5988,759.9902,251.5988,759.9902,261.5988,746.7983,261.5988
748.3956,252.5954,761.7047,252.5954,761.7047,262.5954,748.3956,262.5954
749.1676,251.8215,762.4904,251.8215,762.4904,261.9360,749.1676,261.9360
750.3687,252.2672,763.4824,252.2672,763.4824,262.5139,750.3687,262.5139
751.2731,253.0207,764.4514,253.0207,764.4514,263.3403,751.2731,263.3403
752.2130,252.7357,764.9521,252.7357,764.9521,263.5970,752.2130,263.5970
752.4273,253.3461,764.8679,253.3461,764.8679,264.2674,752.4273,264.2674
751.4803,252.9603,764.0635,252.9603,764.0635,263.7250,751.4803,263.7250
750.9125,253.4140,763.6126,253.4140,763.6126,263.8966,750.9125,263.8966
749.7817,254.0722,762.5361,254.0722,762.5361,264.5002,749.7817,264.5002
747.9996,253.7204,761.2598,253.7204,761.2598,263.8787,747.9996,263.8787
744.8352,253.3155,758.4911,253.3155,758.4911,263.3155,744.8352,263.3155
743.9125,253.3530,757.3400,253.3530,757.3400,263.4937,743.9125,263.4937
741.3592,252.9485,754.6939,252.9485,754.6939,263.1776,741.3592,263.1776
738.1871,252.4141,751.4348,252.4141,751.4348,262.7065,738.1871,262.7065
735.2717,251.2807,748.2742,251.2807,748.2742,261.7385,735.2717,261.7385
730.9163,250.6244,743.9148,250.6244,743.9148,260.8863,730.9163,260.8863
727.8242,249.6592,740.2722,249.6592,740.2722,260.3021,727.8242,260.3021
723.6967,250.3922,735.9219,250.3922,735.9219,261.1055,723.6967,261.1055
718.0265,249.5228,730.0165,249.5228,730.0165,260.3686,718.0265,260.3686
713.2220,249.4570,724.9919,249.4570,724.9919,260.1086,713.2220,260.1086
707.2129,248.0108,719.0127,248.0108,719.0127,258.3699,707.2129,258.3699
700.9966,248.3077,712.8401,248.3077,712.8401,258.4196,700.9966,258.4196
696.7250,248.1795,708.2971,248.1795,708.2971,258.1836,696.7250,258.1836
688.3855,247.9766,699.6701,247.9766,699.6701,257.9766,688.3855,257.9766
682.5004,246.9813,693.6105,246.9813,693.6105,256.9813,682.5004,256.9813
676.1248,242.3320,687.6150,242.3320,687.6150,252.3320,676.1248,252.3320
667.0309,246.5999,677.8953,246.5999,677.8953,256.7238,667.0309,256.7238
659.9850,245.8273,671.7480,245.8273,671.7480,255.8273,659.9850,255.8273
650.4422,245.3104,662.5663,245.3104,662.5663,255.3104,650.4422,255.3104
653.3193,245.1026,665.1566,245.1026,665.1566,255.1026,653.3193,255.1026
663.4023,245.0204,674.4091,245.0204,674.4091,255.2726,663.4023,255.2726
670.4122,245.6149,681.5013,245.6149,681.5013,255.6149,670.4122,255.6149
677.9623,246.0308,688.8932,246.0308,688.8932,256.0308,677.9623,256.0308
686.0716,246.4527,697.1227,246.4527,697.1227,256.4527,686.0716,256.4527
692.8718,247.2554,703.7236,247.2554,703.7236,257.2554,692.8718,257.2554
700.1202,248.3346,711.0419,248.3346,711.0419,258.3346,700.1202,258.3346
705.5902,248.6463,716.7291,248.6463,716.7291,258.6463,705.5902,258.6463
712.1555,250.7357,723.8391,250.7357,723.8391,260.7357,712.1555,260.7357
717.2285,250.6331,729.2698,250.6331,729.2698,260.6331,717.2285,260.6331
721.5407,251.4293,733.7057,251.4293,733.7057,261.4293,721.5407,261.4293
725.6299,251.8624,737.7509,251.8624,737.7509,261.8624,725.6299,261.8624
731.9713,253.3686,744.1749,253.3686,744.1749,263.3686,731.9713,263.3686
736.5804,253.3766,749.2478,253.3766,749.2478,263.3766,736.5804,263.3766
740.5708,254.6958,753.3531,254.6958,753.3531,264.6958,740.5708,264.6958
744.2687,254.7359,757.0422,254.7359,757.0422,264.7360,744.2687,264.7360
747.9183,255.5402,760.9353,255.5402,760.9353,265.5402,747.9183,265.5402
750.7896,255.9507,763.2892,255.9507,763.2892,266.3261,750.7896,266.3261
753.6362,255.4476,765.6704,255.4476,765.6704,266.2034,753.6362,266.2034
756.0108,256.7299,767.7028,256.7299,767.7028,267.8525,756.0108,267.8525
757.6807,256.6478,769.4715,256.6478,769.4715,267.6819,757.6807,267.6819
759.3456,256.8265,771.7223,256.8265,771.7223,267.4323,759.3456,267.4323
760.1236,257.3645,772.7815,257.3645,772.7815,267.6516,760.1236,267.6516
760.7348,257.9064,773.1957,257.9064,773.1957,268.0531,760.7348,268.0531
760.5859,258.4184,773.1666,258.4184,773.1666,268.4184,760.5859,268.4184
759.6848,259.0041,772.2177,259.0041,772.2177,269.0041,759.6848,269.0041
758.4891,258.7733,771.1396,258.7733,771.1396,268.7733,758.4891,268.7733
757.9330,258.8037,770.2050,258.8037,770.2050,269.0695,757.9330,269.0695
755.6272,258.3701,767.6592,258.3701,767.6592,268.8055,755.6272,268.8055
752.8354,257.4095,764.7589,257.4095,764.7589,267.6426,752.8354,267.6426
751.9755,257.9008,764.0391,257.9008,764.0391,267.9708,751.9755,267.9708
748.3547,257.9311,760.4180,257.9311,760.4180,267.9520,748.3547,267.9520
745.6597,257.2080,757.3726,257.2080,757.3726,267.4101,745.6597,267.4101
741.6567,256.6222,753.4796,256.6222,753.4796,266.6482,741.6567,266.6482
737.4414,255.8967,749.4974,255.8967,749.4974,265.8967,737.4414,265.8967
734.8888,255.9588,746.5497,255.9588,746.5497,265.9588,734.8888,265.9588
729.5472,255.0466,740.9613,255.0466,740.9613,265.0466,729.5472,265.0466
725.2134,254.5091,736.3169,254.5091,736.3169,264.5091,725.2134,264.5091
719.4339,254.4277,730.0652,254.4277,730.0652,264.4277,719.4339,264.4277
714.3303,253.9589,725.0668,253.9589,725.0668,263.9589,714.3303,263.9589
709.1489,253.0770,719.8489,253.0770,719.8489,263.0770,709.1489,263.0770
702.2290,251.8014,712.9805,251.8014,712.9805,261.8014,702.2290,261.8014
696.8164,252.0973,707.5046,252.0973,707.5046,262.0973,696.8164,262.0973
688.6371,249.4345,699.3184,249.4345,699.3184,259.4345,688.6371,259.4345
683.2064,248.7991,694.4149,248.7991,694.4149,258.7991,683.2064,258.7991
676.2036,248.9180,687.8077,248.9180,687.8077,258.9180,676.2036,258.9180
